Work ID,State,Work Type,Work Category,Recommended Amount (INR),Sanction Date,Completion Date,ratio_disbursed_to_recommended,has_underspend,n_payments,n_vendors,max_payment_share,span_days,ratio_disbursed_to_recommended,n_payments_zscore_by_worktype,n_payments_zscore_by_state,n_vendors_zscore_by_worktype,n_vendors_zscore_by_state,max_payment_share_zscore_by_worktype,max_payment_share_zscore_by_state,span_days_zscore_by_worktype,span_days_zscore_by_state,ratio_disbursed_to_recommended_zscore_by_worktype,ratio_disbursed_to_recommended_zscore_by_state
WS/MP18371/2024-2025/162865,Manipur,Construction of public toilets and bathrooms,Normal/Others,2000000.0,2025-03-17,2025-08-26,0.966667,True,2,1,0.7499997413793995,160,0.966667,0.4900980294098037,-1.6124515496597145,-0.21320071635561028,0.0,-0.28760257543391937,2.210632315710469,0.6585405425705592,-0.9340851483235908,-194.07740769601696,-2.8283825771755824
WS/MP329/2024-2025/174947,Haryana,Purchase of mobile sanitation equipment,Normal/Others,450000.0,2025-03-17,2025-04-03,1.0,False,2,1,0.9,0,1.0,0.0,0.8145935375516105,0.0,-0.44519835312260525,0.0,-0.08626890907869653,0.0,-0.23815951010207967,0.0,0.20068811563174882
WS/MP341/2024-2025/141426,Karnataka,"Purchase of smart boards, visual display units and projectors",Normal/Others,498000.0,2025-03-17,2025-03-18,1.0,False,1,1,1.0,0,1.0,-0.16903085094570217,-1.2709778186044858,0.0,-0.17407765595569674,0.16903085094570336,1.2707310079229914,-0.1690308509457033,-0.7098218369810791,0.0,0.22751120553517956
WS/MP341/2024-2025/141427,Karnataka,Purchase of furniture and fixtures for educational purposes,Normal/Others,499500.0,2025-03-17,2025-03-18,1.0,False,1,1,1.0,0,1.0,-0.1796053020267749,-1.247219128924647,-0.1796053020267749,-0.17277368511627117,0.17960530202677386,1.246982470810938,0.0,-0.7021006748683755,0.0,0.22577188953207158
WS/MP852/2024-2025/154311,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6295525004686087,-0.17289812405572638,-0.18217544737149047,-0.03851856078856469,0.6502678326895901,0.17236212270384735,-0.5542074307566637,-0.1498443677671177,0.05532683355018001,0.1311694216765301
WS/MP852/2024-2025/154312,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6291413553423888,-0.17276637354341454,-0.18208739259057388,-0.03849001794597974,0.6498351037609439,0.17223080420489068,-0.5538685891591185,-0.1497310084793076,0.05530087047368083,0.131070698985162
WS/MP852/2024-2025/154313,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6287310146915188,-0.1726349237593836,-0.18199946537058911,-0.03846153846154211,0.6494032375788745,0.17209978539439702,-0.5535303683043135,-0.14961790607634454,0.05527494391379481,0.130972198865259
WS/MP852/2024-2025/154314,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.628321475895929,-0.1725037735613216,-0.18191166540384573,-0.038433122101202824,0.6489722312803767,0.17196906513421353,-0.5531927662992718,-0.1495050595894756,0.055249053784975785,0.13087392048176197
WS/MP852/2024-2025/154315,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6279127363474784,-0.1723729218129783,-0.18182399238369118,-0.03840476863212844,0.6485420820157247,0.17183864229222257,-0.552855781259089,-0.14939246805505474,0.055223200001927396,0.13077586300390207
WS/MP852/2024-2025/154317,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.62750479344989,-0.17224236738413398,-0.1817364460045093,-0.038376477822665865,0.6481127869484005,0.17170851574230647,-0.5525194113068875,-0.14928013051450834,0.05519738247983629,0.13067802560542172
WS/MP852/2024-2025/154318,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6270976446186769,-0.17211210915054917,-0.18164902596171434,-0.03834824944236803,0.6476843432550117,0.17157868436431478,-0.5521836545737744,-0.1491680460143008,0.055171601133914595,0.13058040746427207
WS/MP852/2024-2025/154319,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6266912872810768,-0.17198214599392717,-0.1815617319517389,-0.038320083261967224,0.6472567481252087,0.1714491470440108,-0.5518485091987967,-0.14905621360590077,0.055145855879789256,0.13048300776278304
WS/MP852/2024-2025/154320,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6262857188759794,-0.17185247680187551,-0.1814745636720405,-0.03829197905337163,0.6468299987616177,0.17131990267303837,-0.5515139733288982,-0.14894463234574717,0.05512014663333189,0.13038582568742635
WS/MP852/2024-2025/154321,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6258809368538654,-0.1717231004678586,-0.18138752082109091,-0.03826393658967337,0.646404092379759,0.17119095014888508,-0.5511800451188767,-0.148833301295216,0.05509447331066494,0.1302888604290899
WS/MP852/2024-2025/154322,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.625476938676733,-0.17159401589116766,-0.18130060309837628,-0.03823595564508962,0.645979026207965,0.17106228837483198,-0.550846722731341,-0.14872221952058687,0.05506883582819313,0.13019211118265261
WS/MP852/2024-2025/156827,West Bengal,Lighting of public spaces,Normal/Others,140538.0,2025-03-17,2025-10-09,1.0,False,1,1,1.0,0,1.0,-0.6250737218180334,-0.17146522197687697,-0.18121381020438368,-0.03820803599504618,0.6455547974873134,0.17093391625992957,-0.5505140043366689,-0.14861138609301056,0.05504323410267551,0.13009557714729306
WS/MP017/2024-2025/160039,Tamil Nadu,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,1498638.0,2025-03-18,2025-03-19,1.0,False,1,1,1.0,0,1.0,-0.39934514167898105,-0.35157524118542877,-0.15410699302709463,-0.12768847961381388,0.854500151308981,0.3510302253228892,-0.712635535611177,-0.3040118843142993,0.10400691600107555,0.08355206395353894
WS/MP18032/2024-2025/134025,Bihar,Purchase of furniture and fixtures for educational purposes,Normal/Others,899640.0,2025-03-18,2025-07-12,1.0,False,1,1,1.0,0,1.0,-0.17677669529663692,-0.33696103549798206,-0.17677669529663692,-0.07624928516630407,0.17677669529663415,0.32936335170746056,0.0,-0.32067989469601155,0.0,0.0
WS/MP18037/2024-2025/158939,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,395378.0,2025-03-18,2026-01-14,1.0,False,1,1,1.0,0,1.0,-0.39921321411732835,-0.3358817904110022,-0.1540620392511707,-0.07602859212697227,0.8540790173007962,0.3283132141237552,-0.7123294196607913,-0.319662625124,0.10397695973364461,0.0
WS/MP18037/2024-2025/159043,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,685835.0,2025-03-18,2025-07-11,1.0,False,1,1,1.0,0,1.0,-0.3990814172200149,-0.33481284940711925,-0.15401712479202917,-0.0758098043578921,0.853658505337734,0.327273057642352,-0.712023697852451,-0.3186549755657287,0.10394702933549571,0.0
WS/MP18066/2024-2025/172622,Haryana,Street lights,Normal/Others,500000.0,2025-03-18,2026-01-08,1.0,False,1,1,1.0,0,1.0,-0.41609532824640094,-0.5487954724560281,-0.19854660972908955,-0.4418177814772967,0.41766601838210465,0.5087460116246526,-0.3875568654018672,-0.23656246331948214,0.13267147979559185,0.19936307939996595
WS/MP18106/2024-2025/178281,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-09,1.0,False,2,1,0.5,64,1.0,1.5187006330752706,0.4363508225744401,0.0,-0.10395275348502492,-2.7740417412698717,-1.5330191135751075,0.36533161695583316,-0.04641349566970444,0.0,0.09167094476866534
WS/MP18106/2024-2025/178282,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.5065992399577504,0.43590449204407816,0.0,-0.10386244438221727,-2.717017459953914,-1.5286183081683915,0.3643258069358489,-0.046373518566431744,0.0,0.09159149455541055
WS/MP18106/2024-2025/178283,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4947825928876755,0.43545952833324153,0.0,-0.10377237023968007,-2.663371168429228,-1.5242551863539768,0.3633282588487803,-0.04633364458536148,0.0,0.09151225056064514
WS/MP18106/2024-2025/178284,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4832396974191326,0.43501592448001347,0.0,-0.10368253004033745,-2.6127820103681687,-1.5199292133833262,0.36233886020178546,-0.04629387328390958,0.0,0.09143321189381426
WS/MP18106/2024-2025/178285,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4719601443879753,0.4345736735720208,0.0,-0.10359292277326633,-2.5649702368786613,-1.5156398650716445,0.3613575006347617,-0.04625420422214711,0.0,0.09135437766973807
WS/MP18106/2024-2025/178286,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4609340704525153,0.4341327687459819,0.0,-0.10350354743364801,-2.519690673938282,-1.5113866275310575,0.36038407186863897,-0.0462146369627791,0.0,0.09127574700859083
WS/MP18106/2024-2025/178287,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4501521218377704,0.43369320318725957,0.0,-0.10341440302272331,-2.4767274154210757,-1.507168996912025,0.3594184676551965,-0.04617517107112467,0.0,0.09119731903581392
WS/MP18106/2024-2025/178288,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4396054209803264,0.4332549701294184,0.0,-0.1033254885477439,-2.4358894789254113,-1.5029864791525989,0.3584605837283508,-0.046135806115097065,0.0,0.09111909288210693
WS/MP18106/2024-2025/178289,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4292855358035161,0.43281806285378743,0.0,-0.10323680302192358,-2.3970072245544,-1.4988385897353391,0.3575103177568647,-0.04609654166518361,0.0,0.09104106768337308
WS/MP18106/2024-2025/178290,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4191844513812337,0.4323824746890272,0.0,-0.10314834546439776,-2.35992938318547,-1.4947248534515434,0.35656756929842714,-0.04605737729442592,0.0,0.09096324258070987
WS/MP18106/2024-2025/178291,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.4092945437739808,0.431948199010702,0.0,-0.10306011490017364,-2.3245205753151232,-1.4906448041725502,0.35563223975505914,-0.046018312578400916,0.0,0.09088561672033524
WS/MP18106/2024-2025/178292,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.399608555843041,0.43151522924085745,0.0,-0.10297211036008666,-2.29065922755554,-1.486597984627901,0.3547042323297989,-0.0459793470952008,0.0,0.09080818925353373
WS/MP18106/2024-2025/178293,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.3901195748684485,0.43108355884760097,0.0,-0.10288433088075469,-2.2582358135946734,-1.4825839461900563,0.3537834519846244,-0.04594048042541441,0.0,0.09073095933668852
WS/MP18106/2024-2025/178294,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,64,1.0,1.380821011813866,0.4306531813446882,0.0,-0.10279677550453481,-2.227151361546525,-1.4786022486654926,0.35286980539957036,-0.045901712152108066,0.0,0.09065392613114921
WS/MP18106/2024-2025/178295,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.3717065820970678,0.4302240902911145,0.0,-0.10270944327948167,-2.1973161812905406,-1.4746524600919457,0.38943521892246624,-0.01536172676336268,0.0,0.09057708880327729
WS/MP18106/2024-2025/178296,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.3627702877384948,0.4297962792907088,0.0,-0.10262233325929679,-2.168648774481831,-1.4707341565415517,0.388415274381884,-0.01534883095974728,0.0,0.09050044652434994
WS/MP18106/2024-2025/178297,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.3540064007726613,0.4293697419917338,0.0,-0.10253544450329335,-2.141074897032553,-1.4668469219297287,0.38740330190405753,-0.015335967578859043,0.0,0.0904239984705568
WS/MP18106/2024-2025/178298,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.3454094478182024,0.42894447208649,0.0,-0.1024487760763503,-2.114526749483206,-1.4629903478296002,0.3863991981755147,-0.015323136485063085,0.0,0.09034774382294494
WS/MP18106/2024-2025/178299,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.336974195712093,0.42852046331092386,0.0,-0.10236232704886895,-2.088942275144312,-1.459164033291724,0.3854028617475576,-0.015310337543517138,0.0,0.09027168176739725
WS/MP18106/2024-2025/178300,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.328695638122378,0.42809770944423986,0.0,-0.10227609649673246,-2.0642645494552183,-1.4553675846690117,0.3844141929932089,-0.015297570620166154,0.0,0.09019581149455357
WS/MP18106/2024-2025/178301,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.3205689830616156,0.4276762043085179,0.0,-0.10219008350126595,-2.040441246872481,-1.4516006154466068,0.38343309406536796,-0.01528483558173643,0.0,0.09012013219986399
WS/MP18106/2024-2025/178302,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.3125896412302895,0.4272559417683331,0.0,-0.10210428714919191,-2.017424173916983,-1.4478627460766098,0.38245946885613447,-0.015272132295729697,0.0,0.09004464308344413
WS/MP18106/2024-2025/178303,Madhya Pradesh,Purchase of mobile water tankers,Normal/Others,166026.0,2025-03-18,2025-10-10,1.0,False,2,1,0.5,67,1.0,1.3047532151257382,0.42683691573038196,0.0,-0.10201870653259042,-1.995168858890632,-1.4441536038174416,0.38149322295726307,-0.015259460630416877,0.0,0.08996934335011456
WS/MP18121/2024-2025/146654,Maharashtra,Providing drains and gutters for public drainage,Normal/Others,699551.0,2025-03-18,2025-03-18,1.0,False,1,1,1.0,0,1.0,-0.2553281185197026,-0.25712973861328975,-0.2584838775709394,-0.15430334996209286,0.4957368570225072,0.23542158072784225,-0.3828558185496723,-0.23333122575979806,0.25477552029119754,0.35278910700305005
WS/MP18155/2024-2025/177940,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,2787699.0,2025-03-18,2025-07-16,1.0,False,1,1,1.0,0,1.0,-0.3989497507714944,-0.47594677882817665,-0.1539722495923925,-0.3979187098497088,0.8532386138899577,0.6485542414979537,-0.7117183693410803,-0.33402543805733936,0.10391712476941939,0.07703824142369177
WS/MP18231/2024-2025/165091,Uttar Pradesh,Street lights,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.41590654962496754,-0.7891271889598124,-0.19846679199331088,-0.184869252522616,0.4174763157664681,0.8854628572091969,-0.3873844696512068,-0.7755220089244756,0.13261926345351085,0.0642180029400984
WS/MP18231/2024-2025/165092,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6246712837626062,-0.7888692474014072,-0.18112714184061107,-0.1848307342411711,0.6451314034715478,0.8851446682387817,-0.5501818881129638,-0.7752718382882461,0.05501766805102441,0.0642050115518115
WS/MP18231/2024-2025/165093,Uttar Pradesh,Street lights,Normal/Others,173600.0,2025-03-18,2026-04-02,1.0,False,1,1,1.0,0,1.0,-0.4157180277119805,-0.7886115586173936,-0.19838707044279655,-0.184792240026035,0.41728687140327086,0.8848268220433677,-0.3872123037549074,-0.7750219095987144,0.13256710871611174,0.06419202804523448
WS/MP18231/2024-2025/165095,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6242696220066076,-0.7883541221951877,-0.18104059770954709,-0.184753769852151,0.6447088414270031,0.884509318007965,-0.5498503722460149,-0.7747722224661433,0.05499213759047346,0.06417905241169837
WS/MP18231/2024-2025/165096,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6238687340574534,-0.7880969377231509,-0.18095417751467638,-0.1847153236945107,0.6442871086325348,0.8841921555191241,-0.5495194549292531,-0.7745227765016737,0.054966642638492665,0.06416608464371644
WS/MP18231/2024-2025/165097,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.623468617433748,-0.7878400047905841,-0.1808678809604796,-0.1846769015281334,0.6438662023794306,0.8838753339649366,-0.5491891343637122,-0.7742735713173224,0.054941183112926395,0.06415312473325417
WS/MP18231/2024-2025/165098,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6230692696652214,-0.7875833229877239,-0.18078170775241387,-0.1846385033280792,0.6434461199713652,0.883558852735019,-0.5488594087579852,-0.7740246065259799,0.05491575893174636,0.06414017267216157
WS/MP18231/2024-2025/165099,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.622670688292666,-0.7873268919057372,-0.18069565759692358,-0.1846001290694423,0.643026858724302,0.8832427112205322,-0.548530276328186,-0.7737758817414071,0.054890370013240146,0.06412722845260609
WS/MP18231/2024-2025/165101,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6222728708678705,-0.7870707111367308,-0.18060973020142687,-0.1845617787273526,0.6426084159664313,0.8829269088141446,-0.5482017352979067,-0.7735273965782332,0.05486501627596671,0.06411429206692087
WS/MP18231/2024-2025/165102,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6218758149535608,-0.7868147802737308,-0.18052392527432076,-0.18452345227697797,0.6421907890380987,0.8826114449100574,-0.5478737838981792,-0.7732791506519534,0.05483969763878301,0.06410136350706577
WS/MP18231/2024-2025/165103,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-04-02,1.0,False,1,1,1.0,0,1.0,-0.6214795181233347,-0.786559098910695,-0.18043824252496268,-0.18448514969352212,0.6417739752917363,0.8822963189039732,-0.5475464203674334,-0.7730311435789254,0.05481441402075377,0.06408844276501417
WS/MP18231/2024-2025/165104,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6210839779615986,-0.7863036666425021,-0.1803526816636818,-0.18444687095222295,0.6413579720917849,0.8819815301931122,-0.5472196429514593,-0.7727833749763683,0.05478916534124391,0.06407552983303436
WS/MP18231/2024-2025/165105,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6206891920635095,-0.7860484830649502,-0.18026724240176606,-0.18440861602835917,0.6409427768146351,0.8816670781761994,-0.546893449903366,-0.7725358444623597,0.05476395151985377,0.06406262470360648
WS/MP18231/2024-2025/165106,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6202951580349069,-0.7857935477747579,-0.18018192445145684,-0.1843703848972397,0.6405283868485419,0.8813529622534519,-0.546567839483543,-0.7722885516558318,0.054738772476481096,0.06404972736820563
WS/MP18231/2024-2025/165108,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6199018734922607,-0.7855388603695546,-0.1800967275259518,-0.1843321775342114,0.6401147995935746,0.8810391818265877,-0.5462428099596218,-0.7720414961765715,0.054713628131128955,0.06403683781905815
WS/MP18231/2024-2025/165109,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6195093360626026,-0.7852844204478882,-0.18001165133939295,-0.1842939939146548,0.6397020124615326,0.880725736298817,-0.5459183596064364,-0.7717946776452159,0.05468851840433408,0.0640239560488838
WS/MP18231/2024-2025/165110,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6191175433834727,-0.7850302276092085,-0.17992669560687127,-0.18425583401399398,0.639290022875884,0.8804126250748261,-0.545594486705985,-0.7715480956832504,0.05466344321665929,0.06401108204937396
WS/MP18231/2024-2025/165111,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6187264931028523,-0.7847762814538775,-0.17984186004441613,-0.18421769780767797,0.638878828271702,0.8800998475607881,-0.5452711895473921,-0.7713017499130068,0.05463840248896927,0.06399821581329936
WS/MP18231/2024-2025/165113,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6183361828791119,-0.7845225815831613,-0.1797571443689926,-0.18417958527119857,0.6384684260955888,0.8797874031643574,-0.5449484664268706,-0.77105563995766,0.05461339614245209,0.06398535733214328
WS/MP18231/2024-2025/165114,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6179466103809479,-0.7842691275992271,-0.17967254829849552,-0.184141496380079,0.6380588138056122,0.8794752912946424,-0.5446263156476834,-0.7708097654412261,0.05458842409847771,0.06397250659842275
WS/MP18231/2024-2025/165115,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6175577732873263,-0.7840159191051378,-0.17958807155175835,-0.18410343110988053,0.6376499888712504,0.8791635113622355,-0.5443047355201064,-0.7705641259885607,0.05456348627865496,0.06395966360441022
WS/MP18231/2024-2025/165116,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6171696692874221,-0.7837629557048591,-0.17950371384852407,-0.1840653894362003,0.6372419487733029,0.8788520627791843,-0.5439837243613919,-0.7703187212253547,0.05453858260500619,0.0639468283421103
WS/MP18231/2024-2025/165117,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6167822960805645,-0.7835102370032457,-0.17941947490947083,-0.1840273713346692,0.6368346910038523,0.8785409449589856,-0.5436632804957302,-0.7700735507781334,0.054513712999570356,0.06393400080415113
WS/MP18231/2024-2025/165118,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6163956513761776,-0.7832577626060466,-0.17933535445618193,-0.1839893767809532,0.6364282130661776,0.8782301573166015,-0.5433434022542142,-0.7698286142742536,0.05448887738477142,0.06392118098256527
WS/MP18231/2024-2025/165951,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6160097328937236,-0.7830055321198971,-0.17925135221116117,-0.18395140575075203,0.6360225124747015,0.8779196992684354,-0.5430240879748021,-0.7695839113419011,0.054464075683276596,0.06390836886962073
WS/MP18231/2024-2025/165952,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-04-02,1.0,False,1,1,1.0,0,1.0,-0.6156245383626506,-0.7827535451523188,-0.17916746789781918,-0.1839134582198048,0.6356175867549263,0.8776095702323309,-0.5427053360022811,-0.7693394416100885,0.05443930781787466,0.06389556445757644
WS/MP18231/2024-2025/165953,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6152400655223266,-0.7825018013117208,-0.17908370124047057,-0.18387553416387983,0.6352134334433643,0.8772997696275734,-0.5423871446882323,-0.7690952047086534,0.05441457371188598,0.063882767738881
WS/MP18231/2024-2025/165954,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6148563121219968,-0.7822503002073876,-0.1790000519643305,-0.18383763355878535,0.6348100500874811,0.8769902968748874,-0.5420695123909935,-0.7688512002682544,0.05438987328851424,0.06386997870569201
WS/MP18231/2024-2025/165955,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2026-01-09,1.0,False,1,1,1.0,0,1.0,-0.6144732759207154,-0.781999041449485,-0.17891651979551465,-0.1837997563803639,0.6344074342456318,0.8766811513964158,-0.541752437475625,-0.768607427920371,0.054365206471455915,0.06385719735025021
WS/MP18231/2024-2025/165956,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.614090954687301,-0.7817480246490555,-0.17883310446103057,-0.18376190260449138,0.6340055834869899,0.876372332615735,-0.541435918313873,-0.768363887297299,0.054340573184558746,0.06384442366504649
WS/MP18231/2024-2025/165957,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6137093462002761,-0.7814972494180127,-0.17874980568877966,-0.18372407220707868,0.633604495391507,0.8760638399578387,-0.5411199532841353,-0.7681205780321502,0.05431597335193009,0.0638316576420906
WS/MP18231/2024-2025/165958,Uttar Pradesh,Lighting of public spaces,Normal/Others,173600.0,2025-03-18,2025-08-12,1.0,False,1,1,1.0,0,1.0,-0.6133284482478133,-0.781246715369144,-0.17866662320754242,-0.18368626516407147,0.6332041675498238,0.8757556728491385,-0.5408045407714267,-0.7678774997588484,0.054291406897886765,0.06381889927410055
